name,team,opponent,date,year,week,position,fpoints_ppr
George Holani,SEA,NOR,2025-09-21,2025,3,RB,5.2
George Holani,SEA,WAS,2025-11-02,2025,8,RB,0.9
George Holani,SEA,ARI,2025-11-09,2025,9,RB,9.1
Tanner Hudson,CIN,GNB,2025-10-12,2025,6,TE,11.0
Tanner Hudson,CIN,NYJ,2025-10-26,2025,8,TE,1.9
Tanner Hudson,CIN,CHI,2025-11-02,2025,9,TE,6.2
Raheem Mostert,LVR,CHI,2025-09-28,2025,4,RB,8.3
Raheem Mostert,LVR,IND,2025-10-05,2025,5,RB,2.2
Raheem Mostert,LVR,TEN,2025-10-12,2025,6,RB,-0.4
Raheem Mostert,LVR,KAN,2025-10-19,2025,7,RB,1.2
Raheem Mostert,LVR,JAX,2025-11-02,2025,8,RB,2.4
Raheem Mostert,LVR,DEN,2025-11-06,2025,9,RB,2.5
Tim Patrick,JAX,HOU,2025-09-21,2025,3,WR,2.6
Tim Patrick,JAX,SFO,2025-09-28,2025,4,WR,0.9
Tim Patrick,JAX,SEA,2025-10-12,2025,6,WR,9.6
Tim Patrick,JAX,LAR,2025-10-19,2025,7,WR,3.2
Josh Reynolds,NYJ,PIT,2025-09-07,2025,1,WR,3.8
Josh Reynolds,NYJ,DAL,2025-10-05,2025,5,WR,7.9
Josh Reynolds,NYJ,DEN,2025-10-12,2025,6,WR,5.5
Josh Reynolds,NYJ,CAR,2025-10-19,2025,7,WR,5.9
Curtis Samuel,BUF,NOR,2025-09-28,2025,4,WR,1.9
Curtis Samuel,BUF,NWE,2025-10-05,2025,5,WR,10.6
Curtis Samuel,BUF,KAN,2025-11-02,2025,8,WR,1.6
Curtis Samuel,BUF,MIA,2025-11-09,2025,9,WR,3.1
Brycen Tremayne,CAR,ARI,2025-09-14,2025,2,WR,7.8
Brycen Tremayne,CAR,ATL,2025-09-21,2025,3,WR,3.5
Brycen Tremayne,CAR,NWE,2025-09-28,2025,4,WR,6.6
Brycen Tremayne,CAR,MIA,2025-10-05,2025,5,WR,1.9
Brycen Tremayne,CAR,GNB,2025-11-02,2025,9,WR,1.8
Cody White,SEA,WAS,2025-11-02,2025,8,WR,13.0
Nate Adkins,DEN,CIN,2025-09-29,2025,4,TE,2.5
Nate Adkins,DEN,NYJ,2025-10-12,2025,6,TE,10.3
Nate Adkins,DEN,NYG,2025-10-19,2025,7,TE,4.0
Jimmy Horn,CAR,MIA,2025-10-05,2025,5,WR,5.1
Jimmy Horn,CAR,DAL,2025-10-12,2025,6,WR,6.7
Jimmy Horn,CAR,NYJ,2025-10-19,2025,7,WR,2.5
Jimmy Horn,CAR,BUF,2025-10-26,2025,8,WR,0.9
Jimmy Horn,CAR,GNB,2025-11-02,2025,9,WR,1.8
Allen Lazard,NYJ,TAM,2025-09-21,2025,3,WR,9.3
Allen Lazard,NYJ,MIA,2025-09-29,2025,4,WR,1.8
Allen Lazard,NYJ,DAL,2025-10-05,2025,5,WR,1.3
Allen Lazard,NYJ,CAR,2025-10-19,2025,7,WR,3.6
Allen Lazard,NYJ,CIN,2025-10-26,2025,8,WR,1.5
Keaton Mitchell,BAL,HOU,2025-10-05,2025,5,RB,2.3
Keaton Mitchell,BAL,CHI,2025-10-26,2025,7,RB,4.3
Keaton Mitchell,BAL,MIA,2025-10-30,2025,8,RB,2.8
Keaton Mitchell,BAL,MIN,2025-11-09,2025,9,RB,3.1
Luke Musgrave,GNB,DET,2025-09-07,2025,1,TE,1.4
Luke Musgrave,GNB,WAS,2025-09-11,2025,2,TE,5.2
Luke Musgrave,GNB,DAL,2025-09-28,2025,4,TE,1.6
Luke Musgrave,GNB,CIN,2025-10-12,2025,5,TE,1.7
Luke Musgrave,GNB,PIT,2025-10-26,2025,7,TE,1.5
Luke Musgrave,GNB,CAR,2025-11-02,2025,8,TE,6.4
Luke Musgrave,GNB,PHI,2025-11-10,2025,9,TE,5.3
Jayden Reed,GNB,DET,2025-09-07,2025,1,WR,13.5
Jamari Thrash,CLE,CIN,2025-09-07,2025,1,WR,1.6
Jamari Thrash,CLE,BAL,2025-09-14,2025,2,WR,1.5
Jamari Thrash,CLE,GNB,2025-09-21,2025,3,WR,2.7
Jamari Thrash,CLE,MIN,2025-10-05,2025,5,WR,3.2
Jamari Thrash,CLE,PIT,2025-10-12,2025,6,WR,3.3
Jamari Thrash,CLE,MIA,2025-10-19,2025,7,WR,3.3
Jamari Thrash,CLE,NWE,2025-10-26,2025,8,WR,5.1
Mitchell Tinsley,CIN,JAX,2025-09-14,2025,2,WR,8.3
Mitchell Tinsley,CIN,DEN,2025-09-29,2025,4,WR,1.9
Mitchell Tinsley,CIN,CHI,2025-11-02,2025,9,WR,3.7
Devaughn Vele,NOR,ARI,2025-09-07,2025,1,WR,2.3
Devaughn Vele,NOR,SFO,2025-09-14,2025,2,WR,7.3
Devaughn Vele,NOR,NYG,2025-10-05,2025,5,WR,3.3
Devaughn Vele,NOR,TAM,2025-10-26,2025,8,WR,2.0
Devaughn Vele,NOR,CAR,2025-11-09,2025,10,WR,2.5
Tylan Wallace,BAL,CLE,2025-09-14,2025,2,WR,10.5
Tylan Wallace,BAL,KAN,2025-09-28,2025,4,WR,2.4
Tylan Wallace,BAL,CHI,2025-10-26,2025,7,WR,1.6
Savion Williams,GNB,DET,2025-09-07,2025,1,WR,1.1
Savion Williams,GNB,WAS,2025-09-11,2025,2,WR,2.4
Savion Williams,GNB,CLE,2025-09-21,2025,3,WR,-0.1
Savion Williams,GNB,DAL,2025-09-28,2025,4,WR,5.3
Savion Williams,GNB,CIN,2025-10-12,2025,5,WR,0.3
Savion Williams,GNB,PIT,2025-10-26,2025,7,WR,7.9
Savion Williams,GNB,CAR,2025-11-02,2025,8,WR,2.2
Savion Williams,GNB,PHI,2025-11-10,2025,9,WR,2.2
Tyler Badie,DEN,TEN,2025-09-07,2025,1,RB,3.6
Tyler Badie,DEN,IND,2025-09-14,2025,2,RB,4.2
Tyler Badie,DEN,CIN,2025-09-29,2025,4,RB,2.1
Tyler Badie,DEN,PHI,2025-10-05,2025,5,RB,2.6
Tyler Badie,DEN,NYG,2025-10-19,2025,7,RB,3.9
Tyler Badie,DEN,DAL,2025-10-26,2025,8,RB,0.6
Tyler Badie,DEN,HOU,2025-11-02,2025,9,RB,2.6
Brittain Brown,CHI,CIN,2025-11-02,2025,8,RB,9.7
Tyler Conklin,LAC,KAN,2025-09-05,2025,1,TE,7.2
Tyler Conklin,LAC,NYG,2025-09-28,2025,4,TE,1.3
Tyler Conklin,LAC,WAS,2025-10-05,2025,5,TE,5.0
Tyler Conklin,LAC,PIT,2025-11-09,2025,10,TE,2.2
Andy Dalton,CAR,ATL,2025-09-21,2025,3,QB,-0.1
Andy Dalton,CAR,NWE,2025-09-28,2025,4,QB,6.3
Andy Dalton,CAR,NYJ,2025-10-19,2025,7,QB,2.2
Andy Dalton,CAR,BUF,2025-10-26,2025,8,QB,4.1
Ashton Dulin,IND,MIA,2025-09-07,2025,1,WR,1.5
Ashton Dulin,IND,LAR,2025-09-28,2025,4,WR,2.8
Ashton Dulin,IND,LVR,2025-10-05,2025,5,WR,7.5
Ashton Dulin,IND,TEN,2025-10-26,2025,8,WR,0.2
Ashton Dulin,IND,ATL,2025-11-09,2025,10,WR,2.2
Noah Gray,KAN,LAC,2025-09-05,2025,1,TE,1.3
Noah Gray,KAN,PHI,2025-09-14,2025,2,TE,1.1
Noah Gray,KAN,NYG,2025-09-21,2025,3,TE,4.7
Noah Gray,KAN,BAL,2025-09-28,2025,4,TE,1.1
Noah Gray,KAN,DET,2025-10-12,2025,6,TE,4.5
Noah Gray,KAN,LVR,2025-10-19,2025,7,TE,3.8
Noah Gray,KAN,WAS,2025-10-27,2025,8,TE,4.3
Julian Hill,MIA,IND,2025-09-07,2025,1,TE,2.0
Julian Hill,MIA,BUF,2025-09-18,2025,3,TE,1.4
Julian Hill,MIA,NYJ,2025-09-29,2025,4,TE,2.9
Julian Hill,MIA,CAR,2025-10-05,2025,5,TE,6.2
Julian Hill,MIA,LAC,2025-10-12,2025,6,TE,6.1
Julian Hill,MIA,CLE,2025-10-19,2025,7,TE,1.1
Isaiah Likely,BAL,HOU,2025-10-05,2025,5,TE,2.2
Isaiah Likely,BAL,LAR,2025-10-12,2025,6,TE,2.6
Isaiah Likely,BAL,CHI,2025-10-26,2025,7,TE,2.8
Isaiah Likely,BAL,MIA,2025-10-30,2025,8,TE,9.0
Isaiah Likely,BAL,MIN,2025-11-09,2025,9,TE,3.7
Ben Skowronek,PIT,NYJ,2025-09-07,2025,1,WR,9.2
Ben Skowronek,PIT,GNB,2025-10-26,2025,7,WR,2.3
Dont'e Thornton,LVR,NWE,2025-09-07,2025,1,WR,6.5
Dont'e Thornton,LVR,LAC,2025-09-15,2025,2,WR,3.0
Dont'e Thornton,LVR,WAS,2025-09-21,2025,3,WR,4.9
Dont'e Thornton,LVR,DEN,2025-11-06,2025,9,WR,1.4
Isaiah Williams,NYJ,MIA,2025-09-29,2025,4,WR,-1.0
Isaiah Williams,NYJ,CIN,2025-10-26,2025,8,WR,8.6
Isaiah Williams,NYJ,CLE,2025-11-09,2025,9,WR,7.4
Tanner Conner,MIA,IND,2025-09-07,2025,1,TE,4.0
Tanner Conner,MIA,BUF,2025-09-18,2025,3,TE,2.3
Tanner Conner,MIA,CAR,2025-10-05,2025,5,TE,3.6
Tanner Conner,MIA,LAC,2025-10-12,2025,6,TE,1.8
Tanner Conner,MIA,CLE,2025-10-19,2025,7,TE,3.8
Tanner Conner,MIA,ATL,2025-10-26,2025,8,TE,2.6
Malachi Corley,CLE,MIN,2025-10-05,2025,5,WR,1.1
Malachi Corley,CLE,MIA,2025-10-19,2025,7,WR,3.7
Malachi Corley,CLE,NWE,2025-10-26,2025,8,WR,3.1
Malachi Corley,CLE,NYJ,2025-11-09,2025,9,WR,3.2
Najee Harris,LAC,KAN,2025-09-05,2025,1,RB,2.0
Najee Harris,LAC,LVR,2025-09-15,2025,2,RB,6.8
Najee Harris,LAC,DEN,2025-09-21,2025,3,RB,2.8
Malik Heath,GNB,WAS,2025-09-11,2025,2,WR,4.7
Malik Heath,GNB,DAL,2025-09-28,2025,4,WR,1.9
Malik Heath,GNB,PIT,2025-10-26,2025,7,WR,5.9
Malik Heath,GNB,CAR,2025-11-02,2025,8,WR,2.1
Hunter Luepke,DAL,GNB,2025-09-28,2025,4,RB,0.6
Hunter Luepke,DAL,NYJ,2025-10-05,2025,5,RB,2.0
Hunter Luepke,DAL,CAR,2025-10-12,2025,6,RB,8.7
Hunter Luepke,DAL,WAS,2025-10-19,2025,7,RB,1.3
Hunter Luepke,DAL,DEN,2025-10-26,2025,8,RB,0.2
Ryan Miller,TAM,HOU,2025-09-15,2025,2,WR,9.0
Ryan Miller,TAM,DET,2025-10-20,2025,7,WR,2.4
Ben Sinnott,WAS,GNB,2025-09-11,2025,2,TE,1.7
Ben Sinnott,WAS,KAN,2025-10-27,2025,8,TE,3.2
Ben Sinnott,WAS,DET,2025-11-09,2025,10,TE,7.4
Jack Stoll,NOR,SEA,2025-09-21,2025,3,TE,10.1
Jack Stoll,NOR,BUF,2025-09-28,2025,4,TE,1.7
Casey Washington,ATL,TAM,2025-09-07,2025,1,WR,6.3
Casey Washington,ATL,WAS,2025-09-28,2025,4,WR,2.9
Casey Washington,ATL,SFO,2025-10-19,2025,6,WR,2.7
Casey Washington,ATL,MIA,2025-10-26,2025,7,WR,3.5
Nick Westbrook-Ikhine,MIA,IND,2025-09-07,2025,1,WR,1.7
Nick Westbrook-Ikhine,MIA,NWE,2025-09-14,2025,2,WR,3.8
Nick Westbrook-Ikhine,MIA,NYJ,2025-09-29,2025,4,WR,1.1
Nick Westbrook-Ikhine,MIA,CLE,2025-10-19,2025,7,WR,4.6
Nick Westbrook-Ikhine,MIA,ATL,2025-10-26,2025,8,WR,2.8
Nick Westbrook-Ikhine,MIA,BAL,2025-10-30,2025,9,WR,4.2
Nick Westbrook-Ikhine,MIA,BUF,2025-11-09,2025,10,WR,1.7
Andrew Beck,NYJ,DAL,2025-10-05,2025,5,FB,7.1
Andrew Beck,NYJ,DEN,2025-10-12,2025,6,FB,1.6
Andrew Beck,NYJ,CIN,2025-10-26,2025,8,FB,1.9
Kirk Cousins,ATL,CAR,2025-09-21,2025,3,QB,1.2
Kirk Cousins,ATL,MIA,2025-10-26,2025,7,QB,7.1
Austin Ekeler,WAS,NYG,2025-09-07,2025,1,RB,8.7
Austin Ekeler,WAS,GNB,2025-09-11,2025,2,RB,4.4
Trevor Etienne,CAR,JAX,2025-09-07,2025,1,RB,0.4
Trevor Etienne,CAR,ARI,2025-09-14,2025,2,RB,1.2
Trevor Etienne,CAR,ATL,2025-09-21,2025,3,RB,-1.0
Trevor Etienne,CAR,NWE,2025-09-28,2025,4,RB,3.3
Trevor Etienne,CAR,MIA,2025-10-05,2025,5,RB,3.9
Trevor Etienne,CAR,DAL,2025-10-12,2025,6,RB,1.7
Trevor Etienne,CAR,BUF,2025-10-26,2025,8,RB,1.6
John FitzPatrick,GNB,DET,2025-09-07,2025,1,TE,1.2
John FitzPatrick,GNB,CLE,2025-09-21,2025,3,TE,9.2
John FitzPatrick,GNB,ARI,2025-10-19,2025,6,TE,1.6
John FitzPatrick,GNB,PIT,2025-10-26,2025,7,TE,1.4
Connor Heyward,PIT,SEA,2025-09-14,2025,2,TE,1.6
Connor Heyward,PIT,MIN,2025-09-28,2025,4,TE,0.2
Connor Heyward,PIT,CLE,2025-10-12,2025,5,TE,8.2
Connor Heyward,PIT,IND,2025-11-02,2025,8,TE,0.4
Gunner Olszewski,NYG,SFO,2025-11-02,2025,9,WR,9.4
Jaret Patterson,LAC,MIN,2025-10-23,2025,8,RB,3.0
Jaret Patterson,LAC,TEN,2025-11-02,2025,9,RB,4.4
Jaret Patterson,LAC,PIT,2025-11-09,2025,10,RB,0.1
Drew Sample,CIN,JAX,2025-09-14,2025,2,TE,1.7
Drew Sample,CIN,MIN,2025-09-21,2025,3,TE,10.0
Drew Sample,CIN,DET,2025-10-05,2025,5,TE,0.9
Drew Sample,CIN,GNB,2025-10-12,2025,6,TE,0.8
Tyrell Shavers,BUF,MIA,2025-09-18,2025,3,WR,4.4
Tyrell Shavers,BUF,ATL,2025-10-13,2025,6,WR,5.7
Tyrell Shavers,BUF,KAN,2025-11-02,2025,8,WR,1.7
Tyrell Shavers,BUF,MIA,2025-11-09,2025,9,WR,3.4
Xavier Smith,LAR,HOU,2025-09-07,2025,1,WR,4.6
Xavier Smith,LAR,JAX,2025-10-19,2025,7,WR,3.5
Xavier Smith,LAR,NOR,2025-11-02,2025,8,WR,3.2
Xavier Smith,LAR,SFO,2025-11-09,2025,9,WR,2.4
Adam Thielen,MIN,CHI,2025-09-08,2025,1,WR,2.0
Adam Thielen,MIN,ATL,2025-09-14,2025,2,WR,4.6
Adam Thielen,MIN,PIT,2025-09-28,2025,4,WR,3.1
Adam Thielen,MIN,PHI,2025-10-19,2025,6,WR,2.0
Adam Thielen,MIN,BAL,2025-11-09,2025,9,WR,3.6
Cam Akers,MIN,CIN,2025-09-21,2025,3,RB,1.9
Cam Akers,MIN,CLE,2025-10-05,2025,5,RB,5.3
LeQuint Allen,JAX,CAR,2025-09-07,2025,1,RB,2.1
LeQuint Allen,JAX,CIN,2025-09-14,2025,2,RB,1.3
LeQuint Allen,JAX,HOU,2025-09-21,2025,3,RB,1.9
LeQuint Allen,JAX,SFO,2025-09-28,2025,4,RB,1.7
LeQuint Allen,JAX,SEA,2025-10-12,2025,6,RB,2.2
LeQuint Allen,JAX,LAR,2025-10-19,2025,7,RB,1.4
LeQuint Allen,JAX,LVR,2025-11-02,2025,8,RB,2.1
LeQuint Allen,JAX,HOU,2025-11-09,2025,9,RB,1.6
Jack Bech,LVR,NWE,2025-09-07,2025,1,WR,3.3
Jack Bech,LVR,WAS,2025-09-21,2025,3,WR,2.0
Jack Bech,LVR,IND,2025-10-05,2025,5,WR,5.7
Jack Bech,LVR,KAN,2025-10-19,2025,7,WR,3.3
Jaydon Blue,DAL,NYJ,2025-10-05,2025,5,RB,0.7
Jaydon Blue,DAL,WAS,2025-10-19,2025,7,RB,4.4
Jaydon Blue,DAL,DEN,2025-10-26,2025,8,RB,2.9
Treylon Burks,WAS,SEA,2025-11-02,2025,9,WR,2.4
Treylon Burks,WAS,DET,2025-11-09,2025,10,WR,8.8
Jalen Coker,CAR,BUF,2025-10-26,2025,8,WR,6.6
Jalen Coker,CAR,GNB,2025-11-02,2025,9,WR,1.9
Jalen Coker,CAR,NOR,2025-11-09,2025,10,WR,5.1
Greg Dulcich,MIA,BAL,2025-10-30,2025,9,TE,9.9
Greg Dulcich,MIA,BUF,2025-11-09,2025,10,TE,3.2
DJ Giddens,IND,MIA,2025-09-07,2025,1,RB,4.1
DJ Giddens,IND,TEN,2025-09-21,2025,3,RB,0.3
DJ Giddens,IND,LVR,2025-10-05,2025,5,RB,2.2
Ray-Ray McCloud,ATL,TAM,2025-09-07,2025,1,WR,8.1
Ray-Ray McCloud,ATL,CAR,2025-09-21,2025,3,WR,4.0
Ray-Ray McCloud,ATL,WAS,2025-09-28,2025,4,WR,0.3
Ray-Ray McCloud,NYG,SFO,2025-11-02,2025,9,WR,1.5
Skyy Moore,SFO,ARI,2025-09-21,2025,3,WR,2.0
Skyy Moore,SFO,LAR,2025-10-02,2025,5,WR,0.1
Skyy Moore,SFO,ATL,2025-10-19,2025,7,WR,2.5
Skyy Moore,SFO,NYG,2025-11-02,2025,9,WR,3.1
Skyy Moore,SFO,LAR,2025-11-09,2025,10,WR,2.8
Konata Mumpfield,LAR,BAL,2025-10-12,2025,6,WR,1.7
Konata Mumpfield,LAR,JAX,2025-10-19,2025,7,WR,7.5
Will Shipley,PHI,DAL,2025-09-04,2025,1,RB,2.6
Will Shipley,PHI,DEN,2025-10-05,2025,5,RB,1.4
Will Shipley,PHI,MIN,2025-10-19,2025,7,RB,1.7
Will Shipley,PHI,NYG,2025-10-26,2025,8,RB,0.2
Will Shipley,PHI,GNB,2025-11-10,2025,9,RB,5.4
John Bates,WAS,LAC,2025-10-05,2025,5,TE,1.9
John Bates,WAS,DAL,2025-10-19,2025,7,TE,1.5
John Bates,WAS,KAN,2025-10-27,2025,8,TE,3.2
John Bates,WAS,SEA,2025-11-02,2025,9,TE,4.0
John Bates,WAS,DET,2025-11-09,2025,10,TE,1.6
Chris Brooks,GNB,DET,2025-09-07,2025,1,RB,1.3
Chris Brooks,GNB,WAS,2025-09-11,2025,2,RB,5.7
Chris Brooks,GNB,DAL,2025-09-28,2025,4,RB,1.1
Chris Brooks,GNB,CIN,2025-10-12,2025,5,RB,0.1
Chris Brooks,GNB,CAR,2025-11-02,2025,8,RB,4.4
AJ Dillon,PHI,DAL,2025-09-04,2025,1,RB,1.0
AJ Dillon,PHI,KAN,2025-09-14,2025,2,RB,1.9
AJ Dillon,PHI,TAM,2025-09-28,2025,4,RB,1.7
AJ Dillon,PHI,DEN,2025-10-05,2025,5,RB,1.2
AJ Dillon,PHI,NYG,2025-10-09,2025,6,RB,3.0
Mike Gesicki,CIN,CLE,2025-09-07,2025,1,TE,2.4
Mike Gesicki,CIN,JAX,2025-09-14,2025,2,TE,4.8
Mike Gesicki,CIN,MIN,2025-09-21,2025,3,TE,1.6
Mike Gesicki,CIN,DEN,2025-09-29,2025,4,TE,1.8
Mike Gesicki,CIN,DET,2025-10-05,2025,5,TE,3.5
Lil'Jordan Humphrey,NYG,PHI,2025-10-09,2025,6,WR,9.5
Charlie Jones,CIN,CHI,2025-11-02,2025,9,WR,6.0
David Martin-Robinson,TEN,LVR,2025-10-12,2025,6,TE,7.1
Joe Milton,DAL,CHI,2025-09-21,2025,3,QB,0.6
Joe Milton,DAL,DEN,2025-10-26,2025,8,QB,6.3
Johnny Mundt,JAX,HOU,2025-09-21,2025,3,TE,1.7
Johnny Mundt,JAX,KAN,2025-10-06,2025,5,TE,1.7
Johnny Mundt,JAX,SEA,2025-10-12,2025,6,TE,2.4
Johnny Mundt,JAX,LAR,2025-10-19,2025,7,TE,1.9
Johnny Mundt,JAX,HOU,2025-11-09,2025,9,TE,3.1
Devin Neal,NOR,ARI,2025-09-07,2025,1,RB,0.9
Devin Neal,NOR,CHI,2025-10-19,2025,7,RB,0.1
Devin Neal,NOR,TAM,2025-10-26,2025,8,RB,4.1
Devin Neal,NOR,LAR,2025-11-02,2025,9,RB,2.2
Devin Neal,NOR,CAR,2025-11-09,2025,10,RB,6.1
Kene Nwangwu,NYJ,CLE,2025-11-09,2025,9,RB,6.0
Raheim Sanders,CLE,CIN,2025-09-07,2025,1,RB,6.3
Luke Schoonmaker,DAL,CHI,2025-09-21,2025,3,TE,1.5
Luke Schoonmaker,DAL,GNB,2025-09-28,2025,4,TE,2.8
Luke Schoonmaker,DAL,NYJ,2025-10-05,2025,5,TE,1.3
Luke Schoonmaker,DAL,CAR,2025-10-12,2025,6,TE,1.8
Luke Schoonmaker,DAL,DEN,2025-10-26,2025,8,TE,4.5
Luke Schoonmaker,DAL,ARI,2025-11-03,2025,9,TE,2.4
Mo Alie-Cox,IND,MIA,2025-09-07,2025,1,TE,3.0
Mo Alie-Cox,IND,DEN,2025-09-14,2025,2,TE,1.8
Mo Alie-Cox,IND,ARI,2025-10-12,2025,6,TE,2.6
Mo Alie-Cox,IND,LAC,2025-10-19,2025,7,TE,1.6
Robbie Chosen,WAS,DAL,2025-10-19,2025,7,WR,7.6
Robbie Chosen,WAS,DET,2025-11-09,2025,10,WR,2.7
Chris Godwin,TAM,PHI,2025-09-28,2025,4,WR,5.6
Chris Godwin,TAM,SEA,2025-10-05,2025,5,WR,5.6
Alec Ingold,MIA,IND,2025-09-07,2025,1,FB,1.1
Alec Ingold,MIA,NWE,2025-09-14,2025,2,FB,3.3
Alec Ingold,MIA,LAC,2025-10-12,2025,6,FB,3.5
Alec Ingold,MIA,ATL,2025-10-26,2025,8,FB,1.0
Alec Ingold,MIA,BUF,2025-11-09,2025,10,FB,0.6
Kaleb Johnson,PIT,NYJ,2025-09-07,2025,1,RB,-0.2
Kaleb Johnson,PIT,SEA,2025-09-14,2025,2,RB,0.1
Kaleb Johnson,PIT,MIN,2025-09-28,2025,4,RB,2.2
Kaleb Johnson,PIT,CLE,2025-10-12,2025,5,RB,1.5
Kaleb Johnson,PIT,IND,2025-11-02,2025,8,RB,2.3
Kaleb Johnson,PIT,LAC,2025-11-09,2025,9,RB,0.3
Arian Smith,NYJ,BUF,2025-09-14,2025,2,WR,0.8
Arian Smith,NYJ,TAM,2025-09-21,2025,3,WR,2.2
Arian Smith,NYJ,DAL,2025-10-05,2025,5,WR,2.4
Arian Smith,NYJ,CAR,2025-10-19,2025,7,WR,1.0
Arian Smith,NYJ,CIN,2025-10-26,2025,8,WR,3.3
Arian Smith,NYJ,CLE,2025-11-09,2025,9,WR,1.3
Jaylen Wright,MIA,ATL,2025-10-26,2025,8,RB,3.8
Jaylen Wright,MIA,BUF,2025-11-09,2025,10,RB,1.7
Dareke Young,SEA,NOR,2025-09-21,2025,3,WR,2.2
Dareke Young,SEA,TAM,2025-10-05,2025,5,WR,4.6
Braxton Berrios,HOU,SEA,2025-10-20,2025,6,WR,0.9
Braxton Berrios,HOU,SFO,2025-10-26,2025,7,WR,8.8
Noah Brown,WAS,NYG,2025-09-07,2025,1,WR,4.7
Noah Brown,WAS,GNB,2025-09-11,2025,2,WR,1.9
Grant Calcaterra,PHI,KAN,2025-09-14,2025,2,TE,1.6
Grant Calcaterra,PHI,TAM,2025-09-28,2025,4,TE,2.6
Grant Calcaterra,PHI,DEN,2025-10-05,2025,5,TE,3.8
Nathan Carter,ATL,CAR,2025-09-21,2025,3,RB,3.6
Nathan Carter,ATL,MIA,2025-10-26,2025,7,RB,1.4
Julius Chestnut,TEN,DEN,2025-09-07,2025,1,RB,0.2
Julius Chestnut,TEN,IND,2025-09-21,2025,3,RB,2.6
Julius Chestnut,TEN,ARI,2025-10-05,2025,5,RB,0.3
Julius Chestnut,TEN,IND,2025-10-26,2025,8,RB,0.5
Will Dissly,LAC,KAN,2025-09-05,2025,1,TE,2.8
Will Dissly,LAC,LVR,2025-09-15,2025,2,TE,1.7
Will Dissly,LAC,MIA,2025-10-12,2025,6,TE,3.8
D'Wayne Eskridge,MIA,IND,2025-09-07,2025,1,WR,1.9
D'Wayne Eskridge,MIA,NWE,2025-09-14,2025,2,WR,1.8
D'Wayne Eskridge,MIA,CLE,2025-10-19,2025,7,WR,5.5
Hassan Haskins,LAC,WAS,2025-10-05,2025,5,RB,2.5
Hassan Haskins,LAC,MIA,2025-10-12,2025,6,RB,3.3
Hassan Haskins,LAC,IND,2025-10-19,2025,7,RB,2.5
Albert Okwuegbunam,LVR,IND,2025-10-05,2025,5,TE,8.6
Marquez Valdes-Scantling,SFO,ARI,2025-09-21,2025,3,WR,1.9
Marquez Valdes-Scantling,SFO,LAR,2025-10-02,2025,5,WR,1.9
Marquez Valdes-Scantling,SFO,TAM,2025-10-12,2025,6,WR,4.2
Zamir White,LVR,NWE,2025-09-07,2025,1,RB,0.8
Zamir White,LVR,LAC,2025-09-15,2025,2,RB,3.3
Zamir White,LVR,WAS,2025-09-21,2025,3,RB,3.3
Tyson Bagent,CHI,DET,2025-09-14,2025,2,QB,1.8
Tyson Bagent,CHI,CIN,2025-11-02,2025,8,QB,0.8
Beaux Collins,NYG,NOR,2025-10-05,2025,5,WR,1.7
Beaux Collins,NYG,PHI,2025-10-26,2025,8,WR,2.8
KhaDarel Hodge,ATL,MIA,2025-10-26,2025,7,WR,6.1
Trey Lance,LAC,WAS,2025-10-05,2025,5,QB,2.9
Gage Larvadain,CLE,PIT,2025-10-12,2025,6,WR,4.2
Gage Larvadain,CLE,NWE,2025-10-26,2025,8,WR,0.3
Bo Melton,GNB,CIN,2025-10-12,2025,5,CB,0.3
Bo Melton,GNB,PHI,2025-11-10,2025,9,CB,4.8
James Mitchell,CAR,NWE,2025-09-28,2025,4,TE,3.7
James Mitchell,CAR,MIA,2025-10-05,2025,5,TE,2.1
Foster Moreau,NOR,NWE,2025-10-12,2025,6,TE,1.9
Foster Moreau,NOR,CAR,2025-11-09,2025,10,TE,3.6
Dare Ogunbowale,HOU,LAR,2025-09-07,2025,1,RB,3.6
Dare Ogunbowale,HOU,SFO,2025-10-26,2025,7,RB,2.7
Dare Ogunbowale,HOU,DEN,2025-11-02,2025,8,RB,1.2
Dameon Pierce,HOU,LAR,2025-09-07,2025,1,RB,0.5
Dameon Pierce,HOU,BAL,2025-10-05,2025,5,RB,2.1
Adam Prentice,DEN,TEN,2025-09-07,2025,1,FB,1.4
Adam Prentice,DEN,CIN,2025-09-29,2025,4,FB,0.4
Adam Prentice,DEN,PHI,2025-10-05,2025,5,FB,0.8
Adam Prentice,DEN,NYJ,2025-10-12,2025,6,FB,0.3
Adam Prentice,DEN,HOU,2025-11-02,2025,9,FB,0.2
Adam Prentice,DEN,LVR,2025-11-06,2025,10,FB,2.3
Nikko Remigio,KAN,PHI,2025-09-14,2025,2,WR,3.1
Nikko Remigio,KAN,NYG,2025-09-21,2025,3,WR,1.1
Ian Thomas,LVR,IND,2025-10-05,2025,5,TE,5.0
Ian Thomas,LVR,TEN,2025-10-12,2025,6,TE,1.4
Ian Thomas,LVR,JAX,2025-11-02,2025,8,TE,1.9
Austin Trammell,JAX,HOU,2025-11-09,2025,9,WR,5.3
Jordan Watkins,SFO,HOU,2025-10-26,2025,8,WR,1.7
Jordan Watkins,SFO,NYG,2025-11-02,2025,9,WR,2.9
Justin Watson,HOU,LAR,2025-09-07,2025,1,WR,4.7
Justin Watson,HOU,TAM,2025-09-15,2025,2,WR,1.3
Brenden Bates,HOU,BAL,2025-10-05,2025,5,TE,4.3
